order_no,order_qty,ind_price,sales,order_date,status,quarter,month,year,product_type,product_code,cust_nm,country,order_size
12504,16,59.54,952.64,41988,Shipped,4,12,2014,Trucks,S700_1691,Fast Toys Co.,Australia,Small
12505,36,80.87,2911.32,42039,Shipped,1,2,2015,Trucks,S700_1691,RGS Gifts,France,Small
12506,44,98,4312,42065,Shipped,1,3,2015,Trucks,S700_1691,FunGift Corp.,USA,Large
12507,44,84.69,3726.36,42090,Shipped,1,3,2015,Trucks,S700_1691,Super Toys,France,Large
12508,7,100,700,42095,Shipped,2,4,2013,Trucks,S700_1691,Tikini Inc.,USA,Small
12509,22,90.34,1987.48,42135,Shipped,2,5,2015,Trucks,S700_1691,L'ordine Souveniers,Italy,Small
12510,27,68.15,1840.05,41315,Disputed,1,2,2013,Planes,S700_1938,Danish Wholesale Imports,Denmark,Small
12511,35,76.68,2683.8,41377,Shipped,2,4,2013,Planes,S700_1938,"Dragon Souveniers, Ltd.",Singapore,Medium
12512,28,96,2688,41429,Shipped,2,6,2013,Planes,S700_1938,Euro Shopping Channel,Spain,Medium
12513,42,83.01,3486.42,41495,Shipped,3,8,2013,Planes,S700_1938,Mini Gifts Distributors Ltd.,USA,Large
12514,29,85.48,2478.92,41544,Shipped,3,9,2013,Planes,S700_1938,Euro Shopping Channel,Spain,Medium
12515,26,97,2522,41565,Shipped,4,10,2013,Planes,S700_1938,FunGift Corp.,USA,Medium
12516,27,87.34,2358.18,41583,Shipped,4,11,2013,Planes,S700_1938,CAF Imports,Spain,Medium
12517,29,93.4,2708.6,41593,Shipped,4,11,2013,Planes,S700_1938,Mini Creations Ltd.,USA,Medium
12518,48,92.4,4435.2,41603,Shipped,NA,11,2013,Planes,S700_1938,Super Scale Inc.,USA,Large
12519,37,77.55,2869.35,41638,Disputed,NA,12,2014,Planes,S700_1938,"Saveley & Henriot, Co.",France,Medium
12520,19,96,1824,41686,Shipped,1,2,2014,Planes,S700_1938,Petit Auto,Belgium,Small
12521,25,87.34,2183.5,41719,Shipped,1,3,2014,Planes,S700_1938,giftsbymail.co.uk,UK,Small
12522,38,98,3724,41765,Shipped,2,5,2014,Planes,S700_1938,Toysworld,USA,Medium
12523,18,97,1746,41838,Shipped,3,7,2014,Planes,S700_1938,Petit Auto,Belgium,Small
12524,39,85.61,3338.79,41869,In Process,3,8,2014,Classic Cars,S700_1938,Mini Gifts Distributors Ltd.,USA,Medium
12525,28,70.89,1984.92,41892,Shipped,3,9,2014,Planes,S700_1938,Amica Models & Co.,Italy,Medium
12526,36,89.81,3233.16,41925,Shipped,4,10,2014,Planes,S700_1938,"AV Stores, Co.",UK,Small
12527,20,73.22,1464.4,41931,Shipped,4,10,2014,Planes,S700_1938,Heintze Collectables,Denmark,Small
12528,16,100,1600,41951,Shipped,4,11,2014,Planes,S700_1938,Danish Wholesale Imports,Denmark,Small
12529,35,69.3,2425.5,41965,Shipped,4,11,2014,Planes,S700_1938,Classic Legends Inc.,USA,Medium
12530,26,98,2548,41974,Shipped,4,12,2014,Planes,S700_1938,Euro Shopping Channel,Spain,Medium
12531,41,97,3977,42027,Shipped,1,1,2015,Planes,S700_1938,"Tokyo Collectables, Ltd",Japan,Large
12532,45,100,4500,42056,Shipped,1,2,2015,Planes,S700_1938,Mind Games,USA,Large
12533,31,79.55,2466.05,42092,Shipped,1,3,2015,Planes,S700_1938,Alpha Cognac,France,Medium
12534,32,98,3136,42129,Shipped,2,5,2015,Planes,S700_1938,Gifts4AllAges.com,USA,Medium
12535,27,97,2619,41319,Shipped,1,2,2013,Planes,S700_2047,Rovelli Gifts,Italy,Medium
12536,25,93.14,2328.5,41390,Shipped,2,4,2013,Planes,S700_2047,SSD Collectables,Austria,Small
12537,21,84.99,1784.79,41442,Disputed,2,6,2013,Planes,S700_2047,Gift Ideas Corp.,USA,Small
12538,24,98,2352,41495,Shipped,3,8,2013,Planes,S700_2047,Mini Creations Ltd.,USA,Small
12539,29,88.43,2564.47,41550,Shipped,4,10,2013,Planes,S700_2047,FIN Corp.,Finland,Medium
12540,25,100,2500,41568,Shipped,4,10,2013,Planes,S700_2047,Scandinavian Gift Ideas,Sweden,Small
12541,33,95.86,3163.38,41587,Shipped,4,11,2013,Planes,S700_2047,NA,France,Medium
12542,22,97.57,2146.54,41591,Shipped,4,11,2013,Planes,S700_2047,"Double Decker Gift Stores, Ltd",UK,Small
12543,21,82.049,1837.92,41601,Shipped,4,11,2013,Planes,S700_2047,Enaco Distributors,Spain,Small
12544,29,87.71,2543.59,41646,Shipped,1,1,2014,Planes,S700_2047,Superz Retailers,USA,Medium
12545,25,100,2500,41690,Shipped,1,2,2014,Planes,S700_2047,Collectable Mini Designs Co.,USA,Small
12546,38,93.95,3570.1,41766,Disputed,2,5,2014,Planes,S700_2047,Cambridge Collectables Co.,USA,Medium
12547,41,91.14,3736.74,41811,Shipped,2,6,2014,Planes,S700_2047,Euro Shopping Channel,Spain,Large
12548,20,89.52,1790.4,41839,Shipped,3,7,2014,Planes,S700_2047,Collectables For Less Inc.,USA,Small
12549,19,93.14,1769.66,41596,Shipped,3,8,2014,Planes,S700_2047,"Royal Canadian Collectables, Ltd.",Canada,Small
12550,32,98,3136,41896,Shipped,3,9,2014,Planes,S700_2047,"Bavarian Collectables Imports, Co.",Germany,Medium
12551,31,94.76,2937.56,41923,In Process,4,10,2014,Planes,S700_2047,"Classic Gift Ideas, Inc",USA,Medium
12552,41,92.24,3781.84,41942,Shipped,4,10,2014,Planes,S700_2047,giftsbymail.co.uk,UK,Large
12553,40,100,4000,41956,Shipped,4,11,2014,Planes,S700_2047,Rovelli Gifts,Italy,Medium
12554,53,69.25,3670.25,41965,Shipped,4,11,2014,Planes,S700_2047,"Tokyo Collectables, Ltd",Japan,Large
12555,20,97,1940,41596,Shipped,4,11,2014,Planes,S700_2047,Auto-Moto Classics Inc.,USA,Small
12556,20,44.39,887.8,41988,Shipped,4,12,2014,Planes,S700_2047,Fast Toys Co.,Australia,Small
12557,31,83.41,2585.71,42036,In Process,1,2,2015,Classic Cars,S700_2047,"Oulu Toy Supplies, Inc.",Finland,Medium
12558,27,83.76,2261.52,42063,Shipped,1,2,2015,Planes,S700_2047,Euro Shopping Channel,Spain,Medium
12559,33,97,3201,42090,Shipped,1,3,2015,Planes,S700_2047,Super Toys,France,Medium
12560,42,86.8,3645.6,42093,Shipped,1,3,2015,Planes,S700_2047,The Sharp Gifts Warehouse,USA,Large
12561,31,94.95,2943.45,42134,Shipped,2,5,2015,Planes,S700_2047,"Australian Collectables, Ltd",Australia,Medium
12562,32,98,3136,41596,Shipped,1,2,2013,Trucks,S700_2466,Rovelli Gifts,Italy,Medium
12563,21,97,2037,41390,Shipped,2,4,2013,Trucks,S700_2466,AUS Toys Co.,Australia,Small
12564,36,100,3600,41439,Disputed,2,6,2013,Trucks,S700_2466,Gift Ideas Corp.,USA,Medium
12565,25,81.77,2044.25,41497,Shipped,3,8,2013,Trucks,S700_2466,Mini Creations Ltd.,USA,Small
12566,18,98,1764,41552,Shipped,4,10,2013,Trucks,S700_2466,FIN Corp.,Finland,Small
12567,28,97,2716,41596,Shipped,4,10,2013,Trucks,S700_2466,Techno Toys,USA,Medium
12568,18,86.75,1561.5,41584,Shipped,4,11,2013,Trucks,S700_2466,Alpha Cognac,France,Small
12569,41,100,4100,41606,Shipped,4,11,2013,Trucks,S700_2466,Cruz & Sons Co.,Philippines,Large
12570,24,97.72,2345.28,41650,Shipped,1,1,2014,Trucks,S700_2466,Osaka Souveniers Co.,Japan,Small
12571,34,84.75,2881.5,41686,Shipped,1,2,2014,Trucks,S700_2466,Collectable Mini Designs Co.,USA,Medium
12572,34,87.75,2983.5,41729,Shipped,1,3,2014,Trucks,S700_2466,"Royal Canadian Collectables, Ltd.",Canada,Medium
12573,34,100,3400,41771,Disputed,2,5,2014,Trucks,S700_2466,The Sharp Gifts Warehouse,USA,Medium
12574,32,88.75,2751.25,41813,Shipped,2,6,2014,Trucks,S700_2466,Euro Shopping Channel,Spain,Medium
12575,36,97,3492,41840,Shipped,3,7,2014,Trucks,S700_2466,NA,France,Medium
12576,41,100,4100,41870,Shipped,3,8,2014,Trucks,S700_2466,"Norway Gifts By Mail, Co.",Norway,Large
12577,23,100,2300,41898,Shipped,3,9,2014,Trucks,S700_2466,"Bavarian Collectables Imports, Co.",Germany,Small
12578,33,86.75,2862.75,41926,In Process,4,10,2014,Trucks,S700_2466,Mini Classics,USA,Medium
12579,20,97,1940,41941,Shipped,4,10,2014,Trucks,S700_2466,giftsbymail.co.uk,UK,Small
12580,33,100,3300,41953,Shipped,4,11,2014,Trucks,S700_2466,Rovelli Gifts,Italy,Medium
12581,54,86.75,4684.5,41968,Shipped,4,11,2014,Trucks,S700_2466,Enaco Distributors,Spain,Large
12582,47,98,4606,41975,Shipped,4,12,2014,Trucks,S700_2466,Auto-Moto Classics Inc.,USA,Large
12583,23,97,2231,41987,Shipped,4,12,2014,Trucks,S700_2466,Fast Toys Co.,Australia,Small
12584,29,100,2900,42036,In Process,1,2,2015,Trucks,S700_2466,RGS Gifts,France,Medium
12585,36,82.84,2982.24,42065,Shipped,1,3,2015,Trucks,S700_2466,Euro Shopping Channel,Spain,Medium
12586,20,84.76,1695.2,42092,Shipped,1,3,2015,Trucks,S700_2466,Super Toys,France,Small
12587,82,85.75,7031.5,42094,Shipped,1,3,2013,Trucks,S700_2466,Tikini Inc.,USA,Large
12588,18,100,1800,42132,Shipped,2,5,2015,Trucks,S700_2466,L'ordine Souveniers,Italy,Small
12589,30,64.77,1943.1,41317,Shipped,1,2,2013,Planes,S700_2610,Danish Wholesale Imports,Denmark,Medium
12590,36,63.77,2295.72,41391,Shipped,2,4,2013,Planes,S700_2610,SSD Collectables,Austria,Medium
12591,42,82.29,3456.18,41434,Disputed,2,6,2013,Planes,S700_2610,"Stylish Desk Decors, Co.",UK,Large
12592,27,84.29,2275.83,41494,Shipped,3,8,2013,Planes,S700_2610,Mini Creations Ltd.,USA,Medium
12593,35,63.33,2216.55,41550,Shipped,4,10,2013,Planes,S700_2610,Boards & Toys Co.,USA,Medium
12594,44,68.11,2996.84,41569,Shipped,NA,10,2013,Planes,S700_2610,Scandinavian Gift Ideas,Sweden,Large
12595,29,73.62,2134.98,41582,Shipped,4,11,2013,Planes,S700_2610,NA,Spain,Medium
12596,35,56.82,1988.7,41590,Shipped,4,11,2013,Planes,S700_2610,Mini Creations Ltd.,USA,Medium
12597,49,77.79,3811.71,41605,Shipped,4,11,2013,Planes,S700_2610,Enaco Distributors,Spain,Large
12598,44,72.45,3187.8,41640,Shipped,NA,1,2013,Planes,S700_2610,"Saveley & Henriot, Co.",France,Large
12599,33,77.95,2572.35,41686,Shipped,1,2,2014,Planes,S700_2610,Collectable Mini Designs Co.,USA,Medium
12600,25,81.4,2035,41725,Disputed,1,3,2014,Planes,S700_2610,Tikini Inc.,USA,Small
12601,31,74.89,2321.59,41767,Shipped,2,5,2014,Planes,S700_2610,Toysworld,USA,Medium
12602,42,66.67,2800.14,41806,Shipped,2,6,2014,Planes,S700_2610,Quebec Home Shopping Network,Canada,Large
12603,39,59.16,2307.24,41838,Shipped,3,7,2014,Planes,S700_2610,Petit Auto,Belgium,Medium
12604,43,64.77,2785.11,41869,Shipped,3,8,2014,Planes,S700_2610,NA,Canada,Large
12605,43,57.55,2474.65,41893,In Process,3,9,2014,Planes,S700_2610,Gifts4AllAges.com,USA,Large
12606,41,73.17,2999.97,41925,Shipped,4,10,2014,Planes,S700_2610,"AV Stores, Co.",UK,Large
12607,45,71.45,3215.25,41941,Shipped,4,10,2014,Planes,S700_2610,giftsbymail.co.uk,UK,Large
12608,17,95.31,1620.27,41951,Shipped,4,11,2014,Planes,S700_2610,NA,Denmark,Small
12609,49,73.35,3594.15,41967,Shipped,4,11,2014,Planes,S700_2610,"Tokyo Collectables, Ltd",Japan,Large
12610,27,73.35,1980.45,41974,Shipped,4,12,2014,Planes,S700_2610,Euro Shopping Channel,Spain,Medium
12611,38,67.33,2558.54,42032,In Process,1,1,2015,Planes,S700_2610,"Oulu Toy Supplies, Inc.",Finland,Medium
12612,33,100,3300,42062,Shipped,1,2,2015,Planes,S700_2610,Euro Shopping Channel,Spain,Medium
12613,21,65.5,1375.5,42092,Shipped,1,3,2015,Planes,S700_2610,Alpha Cognac,France,Small
12614,29,73.89,2142.81,42129,Shipped,2,5,2015,Planes,S700_2610,Gifts4AllAges.com,USA,Medium
12615,39,97,3783,41300,Shipped,1,1,2013,Cars,S700_2824,Baani Imports,Norway,Medium
12616,38,82.049,3800,41363,Shipped,1,3,2013,Cars,S700_2824,"La Corne D'abondance, Co.",France,Small
12617,44,100,4400,41423,Shipped,2,5,2013,Cars,S700_2824,"Corrida Auto Replicas, Ltd",Spain,Large
12618,34,98,3332,41478,Disputed,3,7,2013,Cars,S700_2824,Techno Toys,USA,Medium
12619,17,97,1649,41533,Shipped,3,9,2013,Cars,S700_2824,"Dragon Souveniers, Ltd.",Singapore,Small
12620,35,80.93,2832.55,41566,Shipped,4,10,2013,Cars,S700_2824,Mini Auto Werke,Austria,Medium
12621,41,84.98,3484.18,41585,Shipped,4,11,2013,Cars,S700_2824,"Stylish Desk Decors, Co.",UK,Large
12622,21,84.99,1784.79,41590,Shipped,4,11,2013,Cars,S700_2824,"Classic Gift Ideas, Inc",USA,Small
12623,23,86.01,1978.23,41600,Shipped,4,11,2013,Cars,S700_2824,NA,France,Small
12624,29,100,2900,41611,Shipped,4,12,2013,Cars,S700_2824,Canadian Gift Exchange Network,Canada,Medium
12625,30,87,2610,41675,Shipped,1,2,2014,Cars,S700_2824,NA,Singapore,Medium
12626,48,98,4704,41708,Shipped,1,3,2014,Cars,S700_2824,Mini Gifts Distributors Ltd.,USA,Large
12627,41,97,3977,41760,Disputed,2,5,2014,Cars,S700_2824,Super Scale Inc.,USA,Large
12628,41,79.92,3276.72,41803,Shipped,2,6,2014,Cars,S700_2824,"Tokyo Collectables, Ltd",Japan,Large
12629,45,87,3915,41840,Shipped,3,7,2014,Cars,S700_2824,Fast Toys Co.,Australia,Large
12630,25,83.98,2099.5,41869,Shipped,3,8,2014,Cars,S700_2824,DCCS Inc.,USA,Small
12631,25,97,2425,41887,Shipped,3,9,2014,Cars,S700_2824,Scandinavian Gift Ideas,Sweden,Small
12632,36,100,3600,41921,In Process,4,10,2014,Cars,S700_2824,Auto Assoc. & Cie.,France,Medium
12633,29,98.13,2845.77,41935,Shipped,4,10,2014,Cars,S700_2824,Canadian Gift Exchange Network,Canada,Medium
12634,32,98,3136,41947,Shipped,4,11,2014,Cars,S700_2824,Micro Games Inc,USA,Medium
12635,43,97,4171,41960,Shipped,4,11,2013,Cars,S700_2824,"La Corne D'abondance, Co.",France,Large
12636,28,81.83,2291.24,41942,Shipped,4,10,2014,Cars,S700_2824,"Corrida Auto Replicas, Ltd",Spain,Medium
12637,26,100,2600,41984,Shipped,4,12,2014,Cars,S700_2824,Euro Shopping Channel,Spain,Medium
12638,32,98,3136,42026,In Process,1,1,2015,Cars,S700_2824,Mini Gifts Distributors Ltd.,USA,Medium
12639,31,51.84,1607.04,41596,Shipped,1,2,2015,Cars,S700_2824,Mini Gifts Distributors Ltd.,USA,Medium
12640,30,100,3000,42123,Shipped,2,4,2015,Cars,S700_2824,Quebec Home Shopping Network,Canada,Medium
12641,45,79.92,3596.4,42156,Shipped,2,6,2015,Cars,S700_2824,Euro Shopping Channel,Spain,Large
12642,30,98,2940,41321,Shipped,1,2,2013,Trucks,S700_2834,Rovelli Gifts,Italy,Medium
12643,21,97,2675.04,41390,Shipped,2,4,2013,Trucks,S700_2834,AUS Toys Co.,Australia,Small
12644,23,98.67,2269.41,41450,Shipped,2,6,2013,Trucks,S700_2834,Euro Shopping Channel,Spain,Small
12645,19,100,1900,41512,Disputed,3,8,2013,Trucks,S700_2834,ABC Corp,USA,Small
12646,34,98,3332,41574,Shipped,4,10,2013,Trucks,S700_2834,Techno Toys,USA,Medium
12647,26,97,2522,41593,Shipped,4,11,2013,Trucks,S700_2834,HFT Gifts,Norway,Medium
12648,21,100,2100,41649,Shipped,1,1,2014,Trucks,S700_2834,Osaka Souveniers Co.,Japan,Small
12649,28,100,2800,41691,Shipped,1,2,2014,Classic Cars,S700_2834,AUS Toys Co.,Australia,Medium
12650,23,94.11,2164.53,41730,Shipped,2,4,2014,Trucks,S700_2834,"Royal Canadian Collectables, Ltd.",Canada,Small
12651,41,97,3977,41767,Shipped,2,5,2014,Trucks,S700_2834,The Sharp Gifts Warehouse,USA,Large
12652,43,100,4300,41816,Shipped,2,6,2014,Trucks,S700_2834,Giftware Inc ,USA,Large
12653,47,100,4700,41844,Shipped,3,7,2014,Trucks,S700_2834,RGS Gifts,France,Large
12654,43,98,4214,41877,Disputed,3,8,2014,Trucks,S700_2834,Marat Toys,USA,Large
12655,32,97,3104,41895,Shipped,3,9,2014,Trucks,S700_2834,"Clover Collections, Co.",Ireland,Medium
12656,27,100,2700,41925,Shipped,4,10,2014,Trucks,S700_2834,Mini Classics,USA,Medium
12657,49,100,4900,41946,Shipped,4,11,2014,Trucks,S700_2834,DCCS Inc.,USA,Large
12658,31,98,3038,41954,Shipped,4,11,2014,Trucks,S700_2834,Rovelli Gifts,Italy,Medium
12659,26,97,2522,41964,In Process,4,11,2014,Trucks,S700_2834,Enaco Distributors,Spain,Medium
12660,44,67.8,2983.2,41975,Shipped,4,12,2014,Trucks,S700_2834,Gift Ideas Corp.,USA,Large
12661,43,71.42,3071.06,41991,Shipped,4,12,2014,Trucks,S700_2834,Fast Toys Co.,Australia,Large
12662,23,64.73,1488.79,42037,Shipped,1,2,2015,Trucks,S700_2834,RGS Gifts,France,Small
12663,47,97,4559,42063,Shipped,1,2,2015,Trucks,S700_2834,FunGift Corp.,USA,Large
12664,19,100,1900,42091,Shipped,1,3,2015,Trucks,S700_2834,Super Toys,France,Small
12665,20,95.11,1902.2,42098,In Process,2,4,2015,Trucks,S700_2834,Tikini Inc.,USA,Small
12666,39,98,3822,42133,Shipped,2,5,2015,Trucks,S700_2834,L'ordine Souveniers,Italy,Medium
12667,41,71.4,2927.4,41319,Shipped,1,2,2013,Trucks,S700_3167,Rovelli Gifts,Italy,Large
12668,39,75,2925,41391,Shipped,2,4,2013,Classic Cars,S700_3167,AUS Toys Co.,Australia,Medium
12669,27,95,2565,41497,Shipped,3,8,2013,Trucks,S700_3167,Mini Creations Ltd.,NA,Medium
12670,41,84.4,3460.4,41552,Shipped,4,10,2013,Trucks,S700_3167,FIN Corp.,NA,Large
12671,45,93,4185,41572,Shipped,4,10,2013,Trucks,S700_3167,Techno Toys,USA,Large
12672,34,81.4,2767.6,41607,Disputed,4,11,2013,Trucks,S700_3167,West Coast Collectables Co.,USA,Medium
12673,30,85.4,2562,41652,Shipped,1,1,2014,Trucks,S700_3167,Osaka Souveniers Co.,Japan,Medium
12674,24,65.2,1564.8,41689,Shipped,1,2,2014,Trucks,S700_3167,AUS Toys Co.,Australia,Small
12675,29,89,2581,41728,Shipped,1,3,2014,Trucks,S700_3167,"Royal Canadian Collectables, Ltd.",Canada,Medium
12676,40,66.2,2648,41768,Shipped,2,5,2014,Trucks,S700_3167,The Sharp Gifts Warehouse,USA,Medium
12677,26,75,1950,41815,Shipped,NA,6,2014,Trucks,S700_3167,Euro Shopping Channel,Spain,Medium
12678,41,71.6,2935.6,41596,Shipped,3,7,2014,Trucks,S700_3167,RGS Gifts,France,Large
12679,22,66.6,1465.2,41869,Shipped,3,8,2014,Trucks,S700_3167,"Norway Gifts By Mail, Co.",Norway,Small
12680,18,79.8,1436.4,41895,Shipped,3,9,2014,Trucks,S700_3167,"Bavarian Collectables Imports, Co.",Germany,Small
12681,20,86.2,1724,41928,Disputed,4,10,2014,Trucks,S700_3167,Mini Classics,USA,Small
12682,46,73.2,3367.2,41943,Shipped,4,10,2013,Trucks,S700_3167,giftsbymail.co.uk,UK,Large
12683,30,61,1830,41952,Shipped,4,11,2014,Trucks,S700_3167,Rovelli Gifts,Italy,Medium
12684,30,100,3000,41965,Shipped,4,11,2014,Trucks,S700_3167,SSD Collectables,Austria,Medium
12685,42,80.95,3399.9,41978,Shipped,4,12,2014,Trucks,S700_3167,Gift Ideas Corp.,USA,Large
12686,42,98,4116,41989,In Process,4,12,2014,Trucks,S700_3167,Fast Toys Co.,Australia,Large
12687,41,97,3977,42035,Shipped,1,1,2015,Trucks,S700_3167,RGS Gifts,France,Large
12688,28,93.34,2613.52,42062,Shipped,1,2,2015,Trucks,S700_3167,Euro Shopping Channel,NA,Medium
12689,28,64.6,1808.8,42094,Shipped,1,3,2015,Trucks,S700_3167,Super Toys,France,Medium
12690,75,90,6750,42096,Shipped,2,4,2015,Trucks,S700_3167,Tikini Inc.,USA,Large
12691,36,64.2,2311.2,42131,Shipped,2,5,2015,Trucks,S700_3167,L'ordine Souveniers,Italy,Small
12692,35,80.14,2804.9,41314,In Process,1,2,2013,Planes,S700_3167,Danish Wholesale Imports,Denmark,Medium
12693,35,100,3500,41386,Shipped,2,4,2013,Planes,S700_3167,Enaco Distributors,Spain,Medium
12694,40,89.15,3566,41436,Shipped,2,6,2013,Planes,S700_3167,"Stylish Desk Decors, Co.",UK,Medium
12695,18,97,1746,41491,Shipped,3,8,2013,Planes,S700_3167,Mini Gifts Distributors Ltd.,USA,Small
12696,46,87.15,4008.9,41543,Shipped,3,9,2013,Planes,S700_3167,Euro Shopping Channel,Spain,Large
12697,23,100,2300,41571,Shipped,4,10,2013,Planes,S700_3167,Scandinavian Gift Ideas,Sweden,Small
12698,42,90.16,3786.72,41584,Shipped,4,11,2013,Planes,S700_3167,CAF Imports,Spain,Large
12699,34,97,3298,41589,Disputed,4,11,2013,Planes,S700_3167,Mini Creations Ltd.,USA,Medium
12700,23,91.16,2096.68,41602,Shipped,NA,11,2013,Planes,S700_3167,Enaco Distributors,Spain,Small
12701,36,100,3600,41642,Shipped,1,1,2014,Planes,S700_3167,"Saveley & Henriot, Co.",France,Medium
12702,36,98,3528,41688,Shipped,1,2,2014,Planes,S700_3167,Collectable Mini Designs Co.,USA,Medium
12703,45,93.16,4192.2,41715,Shipped,1,3,2014,Planes,S700_3167,giftsbymail.co.uk,UK,Large
12704,26,100,2600,41764,Shipped,2,5,2014,Planes,S700_3167,Toysworld,USA,Medium
12705,24,82.049,2091.6,41808,Shipped,2,6,2014,Planes,S700_3167,Quebec Home Shopping Network,Canada,Small
12706,38,84.15,3197.7,41840,Shipped,3,7,2014,Planes,S700_3505,Petit Auto,Belgium,Medium
12707,19,85.15,1617.85,41868,Shipped,3,8,2014,Planes,S700_3505,"Royal Canadian Collectables, Ltd.",Canada,Small
12708,30,100,3000,41890,Disputed,3,9,2013,Planes,S700_3505,Gifts4AllAges.com,USA,Medium
12709,31,89.15,2763.65,41927,Shipped,4,10,2014,Planes,S700_3505,"AV Stores, Co.",UK,Medium
12710,29,84.15,2440.35,41940,Shipped,4,10,2014,Planes,S700_3505,RGS Gifts,France,Medium
12711,40,77,3080,41950,Shipped,4,11,2014,Planes,S700_3505,Danish Wholesale Imports,Denmark,Medium
12712,27,88.38,2386.26,41962,Shipped,4,11,2014,Planes,S700_3505,Classic Legends Inc.,USA,Medium
12713,30,76.34,2675.04,41976,In Process,4,12,2014,Planes,S700_3505,Euro Shopping Channel,Spain,Medium
12714,32,94.34,3018.88,41596,Shipped,1,1,2015,Planes,S700_3505,"Oulu Toy Supplies, Inc.",Finland,Medium
12715,42,89.08,3741.36,42061,Shipped,1,2,2015,Planes,S700_3505,Euro Shopping Channel,Spain,Large
12716,44,100,4400,42089,Shipped,1,3,2015,Planes,S700_3505,Alpha Cognac,France,Small
12717,27,100,2700,42131,Shipped,2,5,2015,Planes,S700_3505,Gifts4AllAges.com,USA,Medium
12718,20,98,1960,41315,Shipped,1,2,2013,Planes,S700_3962,Danish Wholesale Imports,Denmark,Small
12719,42,80.42,3377.64,41377,In Process,2,4,2013,Planes,S700_3962,"Dragon Souveniers, Ltd.",Singapore,Large
12720,26,84.41,2194.66,41435,Shipped,2,6,2013,Planes,S700_3962,"Stylish Desk Decors, Co.",UK,Medium
12721,37,84.41,3123.17,41495,Shipped,3,8,2013,Planes,S700_3962,Mini Gifts Distributors Ltd.,USA,Medium
12722,18,98,1764,41544,Shipped,3,9,2013,Planes,S700_3962,Euro Shopping Channel,Spain,Small
12723,25,97,2425,41596,Shipped,4,10,2013,Planes,S700_3962,Scandinavian Gift Ideas,Sweden,Small
12724,20,100,2000,41583,Shipped,4,11,2013,Planes,S700_3962,CAF Imports,Spain,Small
12725,21,78.45,1647.45,41593,Shipped,4,11,2013,Planes,S700_3962,Mini Creations Ltd.,USA,Small
12726,33,91.35,3014.55,41603,Disputed,4,11,2013,Planes,S700_3962,Enaco Distributors,Spain,Medium
12727,30,82.41,2472.3,41638,Shipped,4,12,2014,Planes,S700_3962,"Saveley & Henriot, Co.",France,Small
12728,27,94.34,2547.18,41687,Shipped,1,2,2014,Planes,S700_3962,Collectable Mini Designs Co.,USA,Medium
12729,34,81.43,2768.62,41719,Shipped,1,3,2014,Planes,S700_3962,giftsbymail.co.uk,UK,Medium
12730,33,88.37,2916.21,41765,Shipped,2,5,2013,Planes,S700_3962,Toysworld,USA,Medium
12731,47,78.43,3686.21,41804,Shipped,2,6,2014,Planes,S700_3962,Quebec Home Shopping Network,Canada,Large
12732,22,100,2200,41839,Shipped,3,7,2014,Planes,S700_3962,Petit Auto,Belgium,Small
12733,37,88.38,3270.06,41872,Shipped,3,8,2014,Planes,S700_3962,"Royal Canadian Collectables, Ltd.",Canada,Medium
12734,43,98,4214,41891,Shipped,3,9,2014,Planes,S700_3962,Online Mini Collectables,USA,Large
12735,27,97,2619,41923,Disputed,4,10,2014,Planes,S700_3962,"AV Stores, Co.",UK,Medium
12736,33,90.37,2982.21,41939,Shipped,4,10,2014,Planes,S700_3962,RGS Gifts,France,Medium
12737,36,85.61,3081.96,41954,Shipped,4,11,2014,Planes,S700_3962,Danish Wholesale Imports,NA,Medium
12738,34,69.89,2376.26,41963,Shipped,4,11,2014,Planes,S700_3962,Classic Legends Inc.,USA,Medium
